Co_Code,year_end,net_Sales,equity_paid_up,PAT,PBIDT,Debt-Equity Ratio[Latest],PBIDTM-(%)[Latest]
24957,201203,480.07,22.0,0.06,31.43,0.6,6.31
24957,201303,417.37,22.0,-1.26,18.26,0.6,6.31
24957,201403,403.58,25.49,1.04,18.67,0.6,6.31
24957,201503,407.28,25.49,5.03,17.24,0.6,6.31
24957,201603,422.5,25.49,13.59,29.68,0.6,6.31
24978,201103,729.28,59.25,123.25,158.4,0.02,21.19
24978,201203,827.46,59.63,113.13,191.71,0.02,21.19
24978,201303,1108.3,60.24,167.87,268.88,0.02,21.19
24978,201403,1308.48,60.7,208.41,315.27,0.02,21.19
24978,201503,1346.09,61.04,147.59,239.07,0.02,21.19
24978,201603,1467.81,61.19,194.01,311.0,0.02,21.19
24988,201103,1101.11,54.73,232.23,342.92,0.4,11.74
24988,201203,1237.83,54.73,220.27,333.31,0.4,11.74
24988,201303,1378.02,54.73,225.7,330.11,0.4,11.74
24988,201403,1475.06,54.73,208.11,311.68,0.4,11.74
24988,201503,1388.3,54.73,61.98,179.54,0.4,11.74
24988,201603,1506.79,54.73,14.57,176.9,0.4,11.74
24993,201103,379.12,21.43,22.52,64.57,2.94,-10.34
24993,201203,311.32,21.43,-12.22,18.78,2.94,-10.34
24993,201303,246.89,21.43,-47.5,-1.39,2.94,-10.34
24993,201403,204.35,21.43,-88.33,-16.4,2.94,-10.34
24993,201503,180.19,21.43,-99.13,-31.16,2.94,-10.34
24993,201603,170.77,22.44,-114.96,-49.33,2.94,-10.34
25008,201103,2067.11,36.96,50.73,155.45,8.22,-7.85
25008,201203,2002.27,36.96,3.77,108.58,8.22,-7.85
25008,201303,1715.31,36.96,-57.92,25.28,8.22,-7.85
25008,201403,881.83,36.96,-223.69,-198.54,8.22,-7.85
25008,201503,648.15,36.96,-154.23,-13.31,8.22,-7.85
25008,201603,389.97,79.7,-172.92,-31.65,8.22,-7.85
25031,201103,190.02,21.03,2.65,18.39,2.71,3.25
25031,201203,208.75,21.03,-0.34,13.24,2.71,3.25
25031,201303,214.84,21.03,2.28,19.54,2.71,3.25
25031,201403,221.91,21.03,1.3,24.01,2.71,3.25
25031,201503,321.47,21.03,-8.56,20.92,2.71,3.25
25031,201603,499.62,21.03,-39.93,17.63,2.71,3.25
25040,201103,420.84,11.96,11.43,38.21,0.51,11.72
25040,201203,533.54,11.96,21.14,67.95,0.51,11.72
25040,201303,602.21,11.96,27.31,70.22,0.51,11.72
25040,201403,718.41,11.96,37.4,89.15,0.51,11.72
25040,201503,824.77,11.96,42.26,103.33,0.51,11.72
25040,201603,986.98,11.96,57.18,127.95,0.51,11.72
25067,201103,225.94,46.44,56.6,207.14,6.59,88.73
25067,201203,318.88,46.44,61.46,285.56,6.59,88.73
25067,201303,405.83,62.16,80.02,373.97,6.59,88.73
25067,201403,535.33,62.16,110.1,476.29,6.59,88.73
25067,201503,692.71,62.36,123.08,620.6,6.59,88.73
25067,201603,881.7,62.54,150.08,782.5,6.59,88.73
25242,201112,173.02,111.4,-129.55,-120.16,0.01,22.55
25242,201212,99.78,111.4,6.43,17.22,0.01,22.55
25242,201312,112.11,111.4,21.54,33.66,0.01,22.55
25242,201412,149.58,111.4,7.22,18.62,0.01,22.55
25242,201512,120.9,111.4,13.64,27.26,0.01,22.55
25263,201103,319.97,84.97,0.27,43.31,0.0,6.34
25263,201203,327.58,84.97,0.42,41.98,0.0,6.34
25263,201303,379.45,84.97,-28.59,8.21,0.0,6.34
25263,201403,327.89,84.97,-35.43,1.05,0.0,6.34
25263,201503,365.39,84.97,-75.84,-20.74,0.0,6.34
25263,201603,337.61,84.97,-28.77,-7.9,0.0,6.34
25267,201103,4041.75,347.15,727.14,3921.84,0.0,0.0
25267,201203,6307.36,352.99,977.0,6182.56,0.0,0.0
25267,201303,8294.0,358.62,1300.68,8052.65,0.0,0.0
25267,201403,9981.35,360.63,1617.78,9654.54,0.0,0.0
25267,201503,11572.01,417.74,2005.36,11079.32,0.0,0.0
25267,201603,13533.44,420.53,2539.45,12843.48,0.0,0.0
25386,201103,534.01,17.32,50.29,93.99,0.3,16.06
25386,201203,723.75,17.32,60.89,107.32,0.3,16.06
25386,201303,886.98,18.1,75.82,106.56,0.3,16.06
25386,201403,904.03,18.1,83.84,129.7,0.3,16.06
25386,201503,1014.75,18.1,107.92,165.25,0.3,16.06
25386,201603,1089.5,18.1,111.26,192.54,0.3,16.06
25397,201103,1703.82,14.82,94.35,244.49,7.84,-70.04
25397,201203,1975.58,14.82,103.55,291.85,7.84,-70.04
25397,201303,2045.41,14.82,92.56,297.17,7.84,-70.04
25397,201403,1895.5,14.82,6.35,249.21,7.84,-70.04
25397,201503,771.05,14.82,-340.06,-30.88,7.84,-70.04
25397,201603,226.14,24.18,-554.57,-231.46,7.84,-70.04
25457,201103,602.75,49.97,6.8,30.44,10.21,-14.16
25457,201203,526.39,67.47,3.59,34.87,10.21,-14.16
25457,201303,641.47,67.47,3.96,53.37,10.21,-14.16
25457,201403,698.02,81.6,-54.86,-18.07,10.21,-14.16
25457,201503,505.8,81.6,-61.44,-22.46,10.21,-14.16
25457,201603,271.96,87.93,-81.37,-39.83,10.21,-14.16
25459,201103,414.66,106.71,83.86,229.96,0.89,31.45
25459,201203,527.61,106.71,47.4,271.2,0.89,31.45
25459,201303,815.26,106.71,112.28,399.16,0.89,31.45
25459,201403,922.68,118.58,106.03,358.14,0.89,31.45
25459,201503,1201.99,118.58,85.33,281.24,0.89,31.45
25459,201603,983.49,118.58,77.49,309.27,0.89,31.45
25502,201103,65.6,10.18,3.12,8.08,0.56,13.26
25502,201203,59.26,10.18,-16.35,-6.13,0.56,13.26
25502,201303,61.92,10.18,4.76,7.0,0.56,13.26
25502,201403,66.04,10.18,-1.96,3.84,0.56,13.26
25502,201503,68.44,10.18,0.28,9.07,0.56,13.26
25502,201603,73.28,10.18,2.26,10.18,0.56,13.26
25513,201103,1195.81,52.64,84.74,183.32,0.32,17.75
25513,201203,1337.95,52.65,104.49,221.73,0.32,17.75
25513,201303,1637.62,52.65,102.15,244.68,0.32,17.75
25513,201403,1556.64,78.98,103.44,230.13,0.32,17.75
25513,201503,1966.66,79.31,142.18,308.22,0.32,17.75
25513,201603,1935.83,93.57,159.41,344.52,0.32,17.75
25537,201103,279.96,47.67,52.21,108.38,0.17,32.52
25537,201203,301.43,47.67,56.51,112.21,0.17,32.52
25537,201303,338.39,47.67,67.67,121.18,0.17,32.52
25537,201403,384.49,47.67,83.45,147.34,0.17,32.52
25537,201503,438.48,47.67,105.97,177.51,0.17,32.52
25537,201603,508.6,47.67,100.0,184.47,0.17,32.52
25561,201103,63.96,3.63,0.11,2.28,4.66,3.85
25599,201103,316.25,13.86,51.47,104.79,0.79,-8.34
25599,201203,420.94,14.72,55.02,135.49,0.79,-8.34
25599,201303,449.39,15.0,18.7,115.48,0.79,-8.34
25599,201403,191.31,15.01,-146.48,-42.39,0.79,-8.34
25636,201103,102.58,12.46,2.01,9.92,1.98,10.84
25636,201203,120.88,14.36,2.09,10.66,1.98,10.84
25636,201303,122.21,14.36,-4.1,1.88,1.98,10.84
25636,201403,146.03,17.31,-2.95,4.31,1.98,10.84
25636,201503,116.71,17.31,0.39,11.49,1.98,10.84
25636,201603,143.02,19.98,3.79,15.34,1.98,10.84
25664,201103,339.26,22.51,6.38,17.69,1.39,10.5
25664,201203,428.1,24.26,9.39,36.52,1.39,10.5
25664,201303,326.07,24.26,2.8,33.47,1.39,10.5
25664,201403,296.8,29.76,2.45,37.7,1.39,10.5
25664,201503,340.17,29.76,-7.45,20.72,1.39,10.5
25746,201103,368.89,51.0,172.82,270.14,0.0,55.05
25746,201203,545.11,50.77,286.19,423.14,0.0,55.05
25746,201303,523.96,51.0,298.64,435.91,0.0,55.05
25746,201403,340.67,51.0,152.76,245.01,0.0,55.05
25746,201503,222.49,51.0,125.05,197.35,0.0,55.05
25746,201603,234.93,51.0,41.83,107.72,0.0,55.05
25767,201103,321.9,2.9,27.2,100.0,0.55,32.87
25767,201203,416.7,24.1,71.0,138.6,0.55,32.87
25767,201303,550.0,26.1,102.1,172.7,0.55,32.87
25767,201403,699.5,26.1,134.8,222.6,0.55,32.87
25767,201503,859.9,199.1,175.0,292.8,0.55,32.87
25767,201603,1107.0,199.2,221.2,363.9,0.55,32.87
25775,201103,545.49,15.75,38.8,146.82,1.76,12.05
25775,201203,459.73,15.75,-16.37,35.91,1.76,12.05
25775,201303,559.72,15.75,27.32,114.54,1.76,12.05
25775,201403,699.65,15.75,31.57,118.91,1.76,12.05
25775,201503,680.42,15.75,12.83,82.02,1.76,12.05
25775,201603,771.0,15.75,18.55,92.87,1.76,12.05
25777,201103,2254.84,127.9,226.69,564.36,2.03,19.13
25777,201203,2734.96,134.6,206.51,746.4,2.03,19.13
25777,201303,3194.79,134.6,188.76,859.2,2.03,19.13
25777,201403,2907.36,134.6,-409.87,106.17,2.03,19.13
25777,201503,3532.67,134.6,-78.74,602.88,2.03,19.13
25777,201603,4171.62,134.6,48.85,812.14,2.03,19.13
25785,201103,385.84,23.0,39.93,65.18,0.55,7.42
25785,201203,509.4,23.0,40.89,74.88,0.55,7.42
25785,201303,501.78,23.0,34.19,75.19,0.55,7.42
25785,201403,496.5,23.0,4.28,41.91,0.55,7.42
25785,201503,585.67,28.8,7.07,53.1,0.55,7.42
25785,201603,706.71,28.8,12.54,73.73,0.55,7.42
25805,201103,49.34,24.0,0.87,6.41,0.56,-1.34
25805,201203,56.89,24.0,1.39,12.7,0.56,-1.34
25805,201303,40.76,24.0,-1.94,4.08,0.56,-1.34
25805,201403,38.19,24.0,-5.8,-0.41,0.56,-1.34
25805,201503,45.76,24.0,-5.9,-2.14,0.56,-1.34
25805,201603,52.32,24.0,-5.47,-1.4,0.56,-1.34
25807,201103,229.67,10.02,8.39,41.0,0.68,14.74
25807,201203,217.04,10.02,1.14,38.18,0.68,14.74
25807,201303,248.01,10.02,25.32,67.84,0.68,14.74
25807,201403,524.76,8.47,20.38,58.74,0.68,14.74
25807,201503,586.53,8.47,35.24,102.58,0.68,14.74
25807,201603,611.53,8.47,41.64,92.81,0.68,14.74
25812,201109,13.41,12.5,-10.12,-6.55,0.0,-2139.13
25812,201203,2.36,12.5,-10.0,-8.43,0.0,-2139.13
25812,201303,2.15,12.5,-20.4,-17.54,0.0,-2139.13
25812,201403,0.33,12.5,-0.49,2.27,0.0,-2139.13
25812,201503,0.61,12.5,-5.53,-1.57,0.0,-2139.13
25812,201603,0.23,12.5,-8.5,-4.92,0.0,-2139.13
25830,201103,490.42,957.35,-139.29,324.64,30.46,30.84
25830,201203,550.56,957.35,-370.83,301.1,30.46,30.84
25830,201303,634.65,2306.8,-686.64,150.32,30.46,30.84
25830,201403,649.26,2306.8,-551.24,216.44,30.46,30.84
25830,201503,599.65,2325.15,-514.71,133.89,30.46,30.84
25830,201603,619.34,2336.39,-547.34,117.21,30.46,30.84
25991,201103,518.27,7.04,17.65,53.66,1.26,14.45
25991,201203,762.88,7.04,9.89,63.06,1.26,14.45
25991,201303,928.17,9.74,18.71,91.76,1.26,14.45
25991,201403,1073.05,10.23,26.91,120.3,1.26,14.45
25991,201503,1312.8,10.23,89.17,228.99,1.26,14.45
25991,201603,1506.23,10.23,95.13,232.24,1.26,14.45
26063,201103,334.88,46.76,12.69,29.45,0.87,6.13
26063,201203,353.76,46.76,5.88,31.45,0.87,6.13
26063,201303,413.68,46.76,3.82,30.03,0.87,6.13
26063,201403,440.92,46.76,4.35,35.67,0.87,6.13
26063,201503,411.23,46.76,10.77,39.45,0.87,6.13
26063,201603,410.08,46.76,2.27,27.84,0.87,6.13
26184,201103,139.14,75.77,52.65,80.7,0.37,50.56
26184,201203,96.78,75.77,30.37,48.68,0.37,50.56
26184,201303,176.96,75.77,65.67,100.55,0.37,50.56
26184,201403,187.23,75.77,46.38,80.67,0.37,50.56
26184,201503,168.37,75.77,43.63,85.67,0.37,50.56
26184,201603,180.8,75.77,39.48,91.42,0.37,50.56
26339,201103,106.55,10.02,2.81,4.24,2.8,5.93
26339,201203,244.64,10.02,6.86,10.34,2.8,5.93
26339,201303,320.09,10.02,8.48,14.91,2.8,5.93
26339,201403,382.57,10.02,9.95,18.87,2.8,5.93
26339,201503,602.56,10.02,15.68,32.86,2.8,5.93
26339,201603,946.06,21.04,24.86,56.1,2.8,5.93
26416,201103,368.03,13.57,15.82,44.27,1.55,17.16
26416,201203,312.59,14.34,12.84,44.76,1.55,17.16
26416,201303,335.56,14.34,9.33,47.24,1.55,17.16
26416,201403,325.65,14.34,2.67,46.79,1.55,17.16
26416,201503,247.12,14.34,1.08,50.54,1.55,17.16
26416,201603,356.37,14.34,9.84,61.79,1.55,17.16
26453,201103,982.07,26.3,144.16,244.27,0.57,12.27
26453,201203,1557.65,27.0,257.05,461.3,0.57,12.27
26453,201303,1145.62,27.09,0.01,139.51,0.57,12.27
26456,201103,287.94,72.74,171.48,409.33,0.76,89.24
26456,201203,264.86,72.74,39.85,328.91,0.76,89.24
26456,201303,449.72,72.74,30.66,383.61,0.76,89.24
26456,201403,477.64,72.74,35.44,329.07,0.76,89.24
26456,201503,412.3,72.74,10.75,344.26,0.76,89.24
26456,201603,358.3,72.74,21.3,319.73,0.76,89.24
26503,201103,42.18,10.14,1.54,6.82,0.5,37.02
26503,201203,41.54,10.17,3.48,9.63,0.5,37.02
26503,201303,42.46,10.17,2.82,8.42,0.5,37.02
26503,201403,43.94,10.24,5.48,11.79,0.5,37.02
26503,201503,46.61,10.36,5.72,12.86,0.5,37.02
26503,201603,50.75,10.4,10.47,18.78,0.5,37.02
26569,201103,565.39,22.87,33.41,81.05,0.73,-35.67
26569,201203,609.73,11.44,25.03,73.63,0.73,-35.67
26569,201303,540.62,11.44,12.89,72.37,0.73,-35.67
26569,201403,614.36,11.44,0.94,46.38,0.73,-35.67
26569,201503,545.46,11.44,-74.56,-27.81,0.73,-35.67
26569,201603,423.44,11.44,-195.67,-151.04,0.73,-35.67
26579,201303,143.34,17.85,-29.75,-17.25,0.0,-3.03
26579,201403,153.42,17.85,33.96,47.03,0.0,-3.03
26579,201503,174.08,0.0,15.49,23.7,0.0,-3.03
26579,201603,185.32,12.9,-8.62,2.84,0.0,-3.03
26604,201103,507.4,45.55,17.35,68.15,1.68,16.88
26604,201203,573.84,45.55,18.79,87.4,1.68,16.88
26604,201303,703.12,45.55,31.05,108.44,1.68,16.88
26604,201403,893.75,45.55,39.31,136.67,1.68,16.88
26604,201503,1096.53,45.55,51.43,168.48,1.68,16.88
26604,201603,1156.73,45.55,63.32,195.3,1.68,16.88
26642,201103,583.98,10.16,24.57,45.9,1.55,8.45
26642,201203,670.75,10.16,27.4,62.79,1.55,8.45
26642,201303,639.87,10.16,23.42,57.84,1.55,8.45
26642,201403,726.6,10.51,16.78,59.73,1.55,8.45
26642,201503,778.88,10.51,12.44,66.43,1.55,8.45
26642,201603,860.91,10.51,14.09,77.0,1.55,8.45
26653,201103,849.88,35.12,10.25,52.0,0.0,0.0
26653,201206,476.22,71.19,-160.65,-136.54,0.0,0.0
26653,201303,0.0,71.19,-45.91,-37.97,0.0,0.0
26729,201103,39.24,33.55,-64.4,-92.15,0.0,-59.32
26729,201203,44.86,33.55,-52.64,-45.73,0.0,-59.32
26729,201303,62.68,33.55,-16.0,1.56,0.0,-59.32
26729,201403,126.37,33.55,-18.76,-7.48,0.0,-59.32
26729,201503,14.4,33.55,-61.93,-25.42,0.0,-59.32
26729,201603,14.16,33.55,-121.14,-111.78,0.0,-59.32
26760,201109,287.07,18.4,-11.26,16.18,5.22,9.9
26760,201209,254.56,18.4,-6.24,19.19,5.22,9.9
26760,201309,272.59,18.4,12.6,34.69,5.22,9.9
26760,201503,550.45,18.4,7.49,37.41,5.22,9.9
26760,201603,352.86,18.4,11.69,36.11,5.22,9.9
26766,201103,309.81,10.16,27.76,57.03,1.75,27.2
26766,201203,382.9,13.93,40.42,85.46,1.75,27.2
26766,201303,423.13,16.06,36.74,98.25,1.75,27.2
26766,201403,431.99,16.2,26.63,105.62,1.75,27.2
26766,201503,430.15,16.2,18.94,108.48,1.75,27.2
26766,201603,319.39,16.2,8.13,86.88,1.75,27.2
26780,201103,333.1,46.22,37.37,112.3,2.19,65.87
26780,201203,160.6,46.22,-11.6,30.46,2.19,65.87
26780,201303,123.78,46.22,55.84,64.09,2.19,65.87
26780,201403,154.32,46.22,87.26,121.83,2.19,65.87
26780,201503,201.68,52.24,118.26,165.74,2.19,65.87
26780,201603,101.45,58.57,16.87,68.86,2.19,65.87
26813,201103,1166.72,55.28,46.19,145.41,0.0,-15.0
26813,201203,1677.31,80.28,40.31,188.14,0.0,-15.0
26813,201303,2258.54,113.78,28.92,216.2,0.0,-15.0
26813,201403,2486.31,113.78,-228.6,-68.87,0.0,-15.0
26813,201503,1875.42,113.78,-352.83,-131.84,0.0,-15.0
26813,201603,1430.25,113.78,-484.07,-223.6,0.0,-15.0
26822,201103,274.61,3.04,14.28,53.53,6.96,10.59
26822,201203,301.76,3.04,-9.54,30.09,6.96,10.59
26822,201303,288.4,3.04,4.48,42.67,6.96,10.59
26822,201403,199.2,3.04,-19.01,6.86,6.96,10.59
26822,201503,101.66,3.04,-11.64,14.91,6.96,10.59
26822,201603,172.76,3.99,-6.42,21.67,6.96,10.59
26828,201103,263.45,10.0,14.78,61.36,1.34,15.78
26828,201203,360.14,10.0,18.63,84.98,1.34,15.78
26828,201303,371.69,10.0,28.21,87.33,1.34,15.78
26828,201403,398.59,10.0,28.43,80.32,1.34,15.78
26828,201503,445.82,10.0,28.14,83.29,1.34,15.78
26828,201603,425.19,20.0,19.24,70.8,1.34,15.78
26837,201103,105.22,32.54,-53.78,-17.84,0.0,5.56
26837,201203,119.15,32.54,-64.45,-13.77,0.0,5.56
26837,201206,119.15,32.54,-64.45,-13.77,0.0,5.56
26837,201303,19.31,32.54,-198.2,-82.35,0.0,5.56
26837,201403,16.67,32.54,-79.36,-64.71,0.0,5.56
26837,201503,111.91,62.84,118.35,113.94,0.0,5.56
26837,201603,234.98,66.34,13.01,14.74,0.0,5.56
26838,201103,941.7,31.76,71.27,196.36,1.6,8.77
26838,201203,1746.03,31.76,78.95,251.62,1.6,8.77
26838,201303,1911.64,32.76,124.14,250.63,1.6,8.77
26838,201403,1540.92,32.76,55.94,236.4,1.6,8.77
26838,201503,1935.05,32.76,62.11,279.78,1.6,8.77
26838,201603,1538.89,32.76,-63.39,151.26,1.6,8.77
26839,201103,1020.66,19.11,388.87,544.01,8.15,-37.38
26839,201203,1076.51,19.21,188.9,382.8,8.15,-37.38
26839,201303,733.11,24.48,-40.72,143.32,8.15,-37.38
26839,201403,282.3,24.49,-312.23,-139.33,8.15,-37.38
26839,201503,198.18,24.49,-1165.44,-887.91,8.15,-37.38
26839,201603,200.99,24.49,-343.34,-75.13,8.15,-37.38
26849,201103,845.53,37.23,101.7,423.5,2.57,26.39
26849,201203,800.23,37.23,74.34,464.98,2.57,26.39
26849,201303,843.36,37.24,60.67,501.68,2.57,26.39
26849,201403,950.62,37.24,121.69,555.76,2.57,26.39
26849,201503,1048.38,37.24,-12.79,389.97,2.57,26.39
26849,201603,924.49,37.24,-835.57,-477.29,2.57,26.39
26853,201103,3.48,20.0,-35.17,-2.36,0.44,30.97
26853,201203,50.01,20.0,11.84,25.25,0.44,30.97
26853,201303,89.24,23.2,37.66,43.9,0.44,30.97
26853,201403,117.83,23.2,35.17,45.39,0.44,30.97
26853,201503,134.36,27.6,23.24,42.18,0.44,30.97
26853,201603,259.53,27.6,55.27,80.37,0.44,30.97
26856,201103,1172.66,19.89,71.43,171.37,2.76,15.47
26856,201203,1503.44,19.89,83.24,227.19,2.76,15.47
26856,201303,1649.64,20.21,95.17,276.06,2.76,15.47
26856,201403,1551.2,20.21,36.52,254.24,2.76,15.47
26856,201503,2404.95,20.21,62.41,337.19,2.76,15.47
26856,201603,2969.92,20.21,52.78,411.02,2.76,15.47
26860,201103,597.05,34.05,65.81,164.83,4.67,67.29
26860,201209,556.21,34.05,-121.83,28.23,4.67,67.29
26860,201309,50.44,34.05,-69.12,-11.26,4.67,67.29
26860,201503,39.3,34.05,-112.45,-0.44,4.67,67.29
26860,201603,42.96,34.05,-33.18,29.4,4.67,67.29
26864,201103,632.48,16.43,5.01,10.86,1.59,1.64
26864,201203,965.6,16.43,6.69,16.44,1.59,1.64
26864,201303,618.83,16.43,4.19,11.0,1.59,1.64
26864,201403,1011.32,16.43,7.05,15.74,1.59,1.64
26864,201503,1080.85,16.43,8.73,15.63,1.59,1.64
26864,201603,1798.29,16.43,13.07,29.47,1.59,1.64
26866,201103,41.48,157.92,68.28,87.06,0.25,-231.16
26866,201203,27.6,157.92,-8.27,24.57,0.25,-231.16
26866,201303,30.21,157.92,-24.04,41.98,0.25,-231.16
26866,201403,26.76,157.92,-23.43,52.5,0.25,-231.16
26866,201503,26.28,157.92,-129.83,-40.79,0.25,-231.16
26866,201603,27.18,157.92,-129.61,-62.83,0.25,-231.16
26867,201103,188.45,19.53,-19.51,3.31,6.43,5.58
26867,201203,190.38,19.53,-13.67,9.85,6.43,5.58
26867,201303,186.37,23.03,-4.68,6.26,6.43,5.58
26867,201403,235.31,36.35,8.34,21.38,6.43,5.58
26867,201503,205.87,39.0,-2.29,13.84,6.43,5.58
26867,201603,197.21,39.0,21.4,38.1,6.43,5.58
26881,201103,2941.29,29.11,39.34,169.81,22.45,86.76
26881,201203,3109.56,29.11,-157.8,-22.5,22.45,86.76
26881,201303,168.02,29.11,-34.48,196.69,22.45,86.76
26912,201103,472.06,31.53,33.44,89.66,0.38,19.19
26912,201203,552.07,31.53,18.3,67.02,0.38,19.19
26912,201303,647.96,31.53,64.73,128.26,0.38,19.19
26912,201403,838.38,31.53,82.16,147.63,0.38,19.19
26912,201503,788.7,31.53,69.88,134.27,0.38,19.19
26912,201603,765.52,26.3,82.09,148.41,0.38,19.19
26923,201103,494.27,36.01,20.32,47.95,0.0,-1.93
26923,201203,341.39,36.01,-11.81,8.86,0.0,-1.93
26923,201303,127.39,71.01,-20.72,-7.26,0.0,-1.93
26923,201403,67.99,71.01,-290.5,-282.64,0.0,-1.93
26923,201503,62.63,74.94,-8.5,-1.2,0.0,-1.93
27039,201103,4536.32,26.38,61.98,196.01,0.99,1.85
27039,201203,6487.17,26.38,-107.09,42.08,0.99,1.85
27039,201303,5718.47,26.38,12.93,238.77,0.99,1.85
27039,201403,6325.7,26.38,3.09,137.51,0.99,1.85
27039,201503,5869.48,26.38,12.43,155.56,0.99,1.85
27039,201603,1642.68,26.38,5.7,30.48,0.99,1.85
27172,201103,730.09,12.28,33.85,117.03,1.07,10.44
27172,201203,855.59,12.28,23.97,122.32,1.07,10.44
27172,201303,1096.02,12.28,27.93,131.57,1.07,10.44
27172,201403,1432.24,13.63,24.98,141.88,1.07,10.44
27172,201503,1648.98,15.28,36.9,159.56,1.07,10.44
27172,201603,1827.52,17.33,48.11,190.8,1.07,10.44
27206,201103,12130.0,1032.0,-758.0,1581.0,1.0,21.75
27206,201203,11110.0,1032.0,156.0,3161.0,1.0,21.75
27206,201303,11267.0,1032.0,624.0,4281.0,1.0,21.75
27206,201403,11176.0,1032.0,730.0,3086.0,1.0,21.75
27206,201503,11925.0,1244.0,-154.0,4960.0,1.0,21.75
27206,201603,11161.0,1244.0,-1624.0,2428.0,1.0,21.75
27231,201103,168.86,17.06,-2.98,14.2,7.92,9.86
27231,201203,169.29,17.06,-20.21,-9.23,7.92,9.86
27231,201303,177.54,17.06,-12.42,3.61,7.92,9.86
27231,201403,217.76,17.06,1.4,23.71,7.92,9.86
27231,201503,230.82,17.06,1.87,22.92,7.92,9.86
27231,201603,227.76,17.06,1.95,23.17,7.92,9.86
27242,201103,1532.67,20.54,49.4,159.88,1.41,11.34
27242,201203,1921.2,20.54,1.59,120.73,1.41,11.34
27242,201303,1508.32,20.54,8.41,130.73,1.41,11.34
27242,201403,1282.49,20.54,-86.12,-17.2,1.41,11.34
27242,201503,807.58,20.54,-52.4,53.13,1.41,11.34
27242,201603,841.69,20.54,0.96,94.99,1.41,11.34
27243,201103,556.68,81.32,22.92,59.73,0.25,9.21
27243,201203,585.32,81.32,14.54,46.84,0.25,9.21
27243,201303,662.74,81.32,31.75,59.48,0.25,9.21
27243,201403,669.01,81.32,15.06,45.6,0.25,9.21
27243,201503,720.34,81.32,33.95,65.33,0.25,9.21
27243,201603,669.97,81.32,41.58,68.41,0.25,9.21
27244,201103,1323.64,110.0,51.37,237.61,10.97,2.72
27244,201203,794.34,110.0,-118.85,-11.37,10.97,2.72
27244,201303,521.4,110.0,-91.04,87.32,10.97,2.72
27244,201403,1029.96,110.0,-152.5,50.26,10.97,2.72
27244,201503,922.16,110.0,-241.44,26.8,10.97,2.72
27257,201103,1440.78,123.5,56.86,336.69,15.37,-14.26
27257,201206,1858.42,123.5,-0.52,369.15,15.37,-14.26
27257,201306,1653.78,123.5,2.82,316.62,15.37,-14.26
27257,201406,1691.47,123.5,0.31,300.19,15.37,-14.26
27257,201506,598.11,123.5,-408.6,-268.12,15.37,-14.26
27257,201603,467.17,123.5,-289.05,-124.89,15.37,-14.26
27264,201103,135.5,13.89,19.75,59.84,0.51,49.1
27264,201203,171.03,13.89,23.07,81.47,0.51,49.1
27264,201303,182.88,18.54,-59.24,-33.49,0.51,49.1
27264,201406,275.3,18.54,63.82,131.46,0.51,49.1
27264,201506,123.59,29.89,-28.11,43.57,0.51,49.1
27264,201603,118.85,29.89,8.36,58.36,0.51,49.1
27265,201103,25.22,14.6,2.42,6.19,0.17,45.32
27265,201203,20.59,14.6,0.92,4.69,0.17,45.32
27265,201303,21.16,14.6,0.71,5.73,0.17,45.32
27265,201403,23.5,17.35,0.84,7.75,0.17,45.32
27265,201503,27.45,18.56,1.3,12.44,0.17,45.32
27266,201103,236.62,12.33,46.23,77.04,0.07,23.73
27266,201203,301.9,12.33,52.14,85.14,0.07,23.73
27266,201303,304.56,12.33,53.42,85.83,0.07,23.73
27266,201403,373.75,12.33,67.03,105.24,0.07,23.73
27266,201503,416.78,12.33,66.24,104.48,0.07,23.73
27266,201603,466.86,12.33,67.95,111.02,0.07,23.73
27271,201103,6321.61,497.78,-1027.4,33.19,0.0,-523.79
27271,201203,5484.55,577.65,-2328.01,-1827.88,0.0,-523.79
27271,201303,500.4,808.72,-4301.12,-2626.19,0.0,-523.79
27272,201103,917.86,16.74,75.95,161.47,2.59,16.89
27272,201203,1505.91,16.74,91.8,246.28,2.59,16.89
27272,201303,1986.95,16.74,109.64,312.54,2.59,16.89
27272,201403,2170.66,20.09,90.03,317.33,2.59,16.89
27272,201503,1516.95,25.7,17.25,261.55,2.59,16.89
27272,201603,1209.7,25.7,-40.8,245.63,2.59,16.89
27273,201103,3965.12,51.42,147.09,420.26,1.4,9.42
27273,201203,4604.34,51.42,181.84,474.67,1.4,9.42
27273,201303,5592.07,51.42,4.56,314.57,1.4,9.42
27273,201403,6558.77,51.42,85.59,503.83,1.4,9.42
27273,201503,6592.09,51.42,110.74,565.93,1.4,9.42
27273,201603,6463.61,51.42,158.01,627.1,1.4,9.42
27297,201103,114.71,24.43,8.33,19.76,0.13,19.57
27297,201203,90.25,24.44,-0.77,5.92,0.13,19.57
27297,201303,78.92,24.44,-7.9,4.9,0.13,19.57
27297,201403,67.45,24.44,-5.21,3.17,0.13,19.57
27297,201503,103.73,24.44,-15.94,-8.96,0.13,19.57
27297,201603,95.0,24.44,9.81,18.61,0.13,19.57
27299,201112,412.01,34.07,-37.63,62.11,1.87,15.06
27299,201212,475.06,34.07,-7.89,56.78,1.87,15.06
27299,201403,531.3,34.07,-8.73,80.22,1.87,15.06
27310,201103,167.72,59.47,0.51,24.28,1.06,-1.9
